,type,company,title,salary,location,date,year
7901,DA,CAPGEMINI AMERICA INC,DATA ANALYST 3,96700.0,"TITUSVILLE, NJ",2017-05-24,2017
7953,DA,CAPGEMINI AMERICA INC,DATA ANALYST 3,106500.0,"SAN FRANCISCO, CA",2017-03-21,2017
7577,DA,CAPGEMINI AMERICA INC (LEGACY CAPGEMINI FINANCIAL SERVICES INC),DATA ANALYST 2,88393.0,"RIVERWOODS, IL",2017-12-26,2017
7948,DA,CAPGEMINI AMERICA INC (LEGACY CAPGEMINI FINANCIAL SERVICES INC),DATA ANALYST 3,104122.0,"WOODLAND HILLS, CA",2017-05-03,2017
904,DA,CAPITAL ADVISORS GROUP INC,DATA ANALYST,52500.0,"NEWTON, MA",2017-03-22,2017
9603,DA,CAPITAL ONE INVESTING LLC,SENIOR DATA ANALYST,90979.0,"MCLEAN, VA",2017-02-27,2017
1619,DE,CAPITAL ONE INVESTING LLC,DATA ENGINEER,106200.0,"SEATTLE, WA",2017-02-28,2017
8903,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,68500.0,"PLANO, TX",2017-04-13,2017
8904,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,69000.0,"PLANO, TX",2017-02-14,2017
9127,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"GLEN ALLEN, VA",2017-02-21,2017
9133,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-02-27,2017
9135,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-03-01,2017
9136,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"GLEN ALLEN, VA",2017-03-02,2017
9138,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-03-15,2017
9139,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-04-12,2017
9141,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"WILMINGTON, DE",2017-04-17,2017
9144,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-06-02,2017
9145,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-06-02,2017
9148,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-06-29,2017
9149,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-08-16,2017
9150,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-08-18,2017
9403,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,85500.0,"MCLEAN, VA",2017-02-22,2017
9404,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,85500.0,"MCLEAN, VA",2017-02-27,2017
9409,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,85500.0,"MCLEAN, VA",2017-07-24,2017
9413,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,85500.0,"MCLEAN, VA",2017-08-17,2017
9602,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,90979.0,"MCLEAN, VA",2017-01-24,2017
9610,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,91000.0,"VIENNA, VA",2017-12-05,2017
9613,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,91000.0,"MCLEAN, VA",2017-10-13,2017
9618,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,91000.0,"MCLEAN, VA",2017-10-23,2017
9638,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,91700.0,"NEW YORK, NY",2017-02-08,2017
9639,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,91700.0,"NEW YORK, NY",2017-06-08,2017
9640,DA,CAPITAL ONE NATIONAL ASSOCIATION,SENIOR DATA ANALYST,91700.0,"NEW YORK, NY",2017-07-14,2017
10693,DA,CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017-12-07,2017
10697,DA,CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017-03-06,2017
10698,DA,CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017-03-29,2017
10699,DA,CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017-04-05,2017
10700,DA,CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017-04-10,2017
10701,DA,CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017-04-26,2017
10704,DA,CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017-08-18,2017
662,DE,CAPITAL ONE NATIONAL ASSOCIATION,DATA ENGINEER,83300.0,"PLANO, TX",2017-06-14,2017
671,DE,CAPITAL ONE NATIONAL ASSOCIATION,DATA ENGINEER,83600.0,"PLANO, TX",2017-05-02,2017
771,DE,CAPITAL ONE NATIONAL ASSOCIATION,DATA ENGINEER,85300.0,"PLANO, TX",2017-04-19,2017
783,DE,CAPITAL ONE NATIONAL ASSOCIATION,DATA ENGINEER,85500.0,"PLANO, TX",2017-06-21,2017
8975,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,73000.0,"MCLEAN, VA",2017-11-20,2017
9119,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-01-09,2017
9120,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-01-27,2017
9400,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,85500.0,"ROLLING MEADOWS, IL",2017-12-05,2017
9408,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,85500.0,"ROLLING MEADOWS, IL",2017-05-19,2017
9410,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,85500.0,"ROLLING MEADOWS, IL",2017-07-26,2017
9411,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,85500.0,"ROLLING MEADOWS, IL",2017-08-02,2017
9412,DA,CAPITAL ONE SERVICES II LLC,SENIOR DATA ANALYST,85500.0,"ROLLING MEADOWS, IL",2017-08-07,2017
10670,DA,CAPITAL ONE SERVICES II LLC,DATA ANALYSIS MANAGER,82000.0,"OAKLAND, CA",2017-03-01,2017
695,DE,CAPITAL ONE SERVICES II LLC,DATA ENGINEER,84000.0,"WILMINGTON, DE",2017-05-09,2017
1076,DE,CAPITAL ONE SERVICES II LLC,DATA ENGINEER,91700.0,"NEW YORK, NY",2017-02-22,2017
1077,DE,CAPITAL ONE SERVICES II LLC,DATA ENGINEER,91700.0,"NEW YORK, NY",2017-02-28,2017
1528,DE,CAPITAL ONE SERVICES II LLC,DATA ENGINEER,103000.0,"SAN FRANCISCO, CA",2017-08-07,2017
3075,DE,CAPITAL ONE SERVICES II LLC,SENIOR DATA ENGINEER,99300.0,"VIENNA, VA",2017-04-17,2017
3157,DE,CAPITAL ONE SERVICES II LLC,SENIOR DATA ENGINEER,106600.0,"NEW YORK, NY",2017-02-28,2017
3158,DE,CAPITAL ONE SERVICES II LLC,SENIOR DATA ENGINEER,106600.0,"SAN FRANCISCO, CA",2017-06-19,2017
1942,DS,CAPITAL ONE SERVICES LLC,DATA SCIENTIST,87000.0,"MCLEAN, VA",2017-03-02,2017
7452,DS,CAPITAL ONE SERVICES LLC,SENIOR DATA SCIENTIST,87000.0,"MCLEAN, VA",2017-05-05,2017
981,DA,CAPITAL ONE SERVICES LLC,DATA ANALYST,54000.0,"ROLLING MEADOWS, IL",2017-02-22,2017
982,DA,CAPITAL ONE SERVICES LLC,DATA ANALYST,54000.0,"ROLLING MEADOWS, IL",2017-02-24,2017
983,DA,CAPITAL ONE SERVICES LLC,DATA ANALYST,54000.0,"ROLLING MEADOWS, IL",2017-02-22,2017
985,DA,CAPITAL ONE SERVICES LLC,DATA ANALYST,54000.0,"ROLLING MEADOWS, IL",2017-02-27,2017
8895,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,67000.0,"GLEN ALLEN, VA",2017-02-27,2017
8900,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,67100.0,"RICHMOND, VA",2017-01-03,2017
8921,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,70000.0,"ROLLING MEADOWS, IL",2017-02-22,2017
8922,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,70000.0,"ROLLING MEADOWS, IL",2017-02-23,2017
9121,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-01-27,2017
9122,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-02-01,2017
9123,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-02-07,2017
9124,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-02-13,2017
9125,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"GLEN ALLEN, VA",2017-02-13,2017
9126,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-02-22,2017
9128,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"GLEN ALLEN, VA",2017-02-21,2017
9129,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-02-22,2017
9130,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-02-23,2017
9131,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-02-27,2017
9132,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-02-27,2017
9134,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-02-28,2017
9137,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"PLANO, TX",2017-03-02,2017
9140,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-04-13,2017
9142,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-05-04,2017
9143,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-05-18,2017
9146,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-06-05,2017
9147,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,77700.0,"RICHMOND, VA",2017-06-26,2017
9247,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,80000.0,"RICHMOND, VA",2017-10-31,2017
9253,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,80000.0,"RICHMOND, VA",2017-10-23,2017
9263,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,80000.0,"RICHMOND, VA",2017-09-01,2017
9264,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,80000.0,"RICHMOND, VA",2017-09-13,2017
9324,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,83000.0,"NEW YORK, NY",2017-01-20,2017
9405,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,85500.0,"MCLEAN, VA",2017-03-06,2017
9406,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,85500.0,"ROLLING MEADOWS, IL",2017-03-10,2017
9407,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,85500.0,"MCLEAN, VA",2017-03-14,2017
9592,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,90626.0,"MCLEAN, VA",2017-07-27,2017
9611,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,91000.0,"MCLEAN, VA",2017-11-03,2017
9620,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,91000.0,"MCLEAN, VA",2017-05-10,2017
9621,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,91000.0,"MCLEAN, VA",2017-06-02,2017
9630,DA,CAPITAL ONE SERVICES LLC,SENIOR DATA ANALYST,91700.0,"NEW YORK, NY",2017-10-10,2017
10694,DA,CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017-01-03,2017
10695,DA,CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017-02-22,2017
10696,DA,CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017-02-27,2017
10702,DA,CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017-06-02,2017
10703,DA,CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017-08-01,2017
10714,DA,CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,114400.0,"VIENNA, VA",2017-11-30,2017
10717,DA,CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,114400.0,"MCLEAN, VA",2017-05-05,2017
497,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,77700.0,"PLANO, TX",2017-03-01,2017
498,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,77700.0,"RICHMOND, VA",2017-05-03,2017
780,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,85500.0,"ROLLING MEADOWS, IL",2017-12-22,2017
781,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,85500.0,"ROLLING MEADOWS, IL",2017-02-21,2017
782,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,85500.0,"CHICAGO, IL",2017-03-02,2017
1021,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,90300.0,"PLANO, TX",2017-01-25,2017
1049,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,91000.0,"VIENNA, VA",2017-02-22,2017
1050,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,91000.0,"MCLEAN, VA",2017-02-27,2017
1051,DE,CAPITAL ONE SERVICES LLC,DATA ENGINEER,91000.0,"VIENNA, VA",2017-03-16,2017
2992,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,90300.0,"RICHMOND, VA",2017-02-01,2017
2993,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,90300.0,"GLEN ALLEN, VA",2017-02-21,2017
2994,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,90300.0,"PLANO, TX",2017-05-26,2017
2995,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,90300.0,"GLEN ALLEN, VA",2017-06-19,2017
2996,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,90300.0,"RICHMOND, VA",2017-08-17,2017
3071,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,99300.0,"VIENNA, VA",2017-01-12,2017
3072,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,99300.0,"VIENNA, VA",2017-01-12,2017
3073,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,99300.0,"VIENNA, VA",2017-02-13,2017
3074,DE,CAPITAL ONE SERVICES LLC,SENIOR DATA ENGINEER,99300.0,"MCLEAN, VA",2017-02-21,2017
7418,DS,CAPITALOGIX TRADING LP,SENIOR DATA SCIENTIST,82500.0,"COPPELL, TX",2017-03-14,2017
7419,DS,CAPITALOGIX TRADING LP,SENIOR DATA SCIENTIST,82500.0,"COPPELL, TX",2017-03-14,2017
7420,DS,CAPITALOGIX TRADING LP,SENIOR DATA SCIENTIST,82500.0,"COPPELL, TX",2017-03-13,2017
7421,DS,CAPITALOGIX TRADING LP,SENIOR DATA SCIENTIST,82500.0,"COPPELL, TX",2017-03-13,2017
7422,DS,CAPITALOGIX TRADING LP,SENIOR DATA SCIENTIST,82500.0,"COPPELL, TX",2017-03-14,2017
7423,DS,CAPITALOGIX TRADING LP,SENIOR DATA SCIENTIST,82500.0,"COPPELL, TX",2017-03-14,2017
10118,DS,CAPITALOGIX TRADING LP,DATA SCIENCE ASSOCIATE,65000.0,"COPPELL, TX",2017-03-14,2017
2792,DA,CAPTAIN401 INC,DATA ANALYST,65500.0,"SAN FRANCISCO, CA",2017-02-23,2017
688,DA,CARDLYTICS INC,DATA ANALYST,46500.0,"ATLANTA, GA",2017-03-08,2017
1421,DA,CARDLYTICS INC,DATA ANALYST,60000.0,"ATLANTA, GA",2017-03-02,2017
8946,DA,CARDLYTICS INC,SENIOR DATA ANALYST,70250.0,"ATLANTA, GA",2017-03-12,2017
9462,DS,CAREERBUILDER LLC,DATA SCIENTIST II,80000.0,"NARCROSS, GA",2017-02-23,2017
9463,DS,CAREERBUILDER LLC,DATA SCIENTIST II,80000.0,"NORCROSS, GA",2017-03-07,2017
9495,DS,CAREERBUILDER LLC,DATA SCIENTIST II,85505.0,"NORCROSS, GA",2017-03-20,2017
9520,DS,CAREERBUILDER LLC,DATA SCIENTIST II,98800.0,"NORCROSS, GA",2017-02-15,2017
6053,DS,CARGURUS INC,DATA SCIENTIST,135000.0,"CAMBRIDGE, MA",2017-11-21,2017
9551,DA,CARSCOM,SENIOR DATA ANALYST,90000.0,"CHICAGO, IL",2017-12-21,2017
9553,DA,CARSCOM,SENIOR DATA ANALYST,90000.0,"CHICAGO, IL",2017-12-21,2017
9566,DA,CARSCOM,SENIOR DATA ANALYST,90000.0,"CHICAGO, IL",2017-06-14,2017
326,DS,CASH REGISTER SERVICES INC,DATA SCIENTIST,60000.0,"LUBBOCK, TX",2017-03-17,2017
9899,DA,CASTLIGHT HEALTH INC,SENIOR DATA ANALYST,110000.0,"SAN FRANCISCO, CA",2017-03-09,2017
3715,DE,CASTLIGHT HEALTH INC,SENIOR DATA ENGINEER,160000.0,"SAN FRANCISCO, CA",2017-08-21,2017
574,DS,CATERPILLAR INC,DATA SCIENTIST,68000.0,"MORTON, IL",2017-01-13,2017
9728,DS,CATERPILLAR INC,DATA SCIENTIST III,105060.0,"PEORIA, IL",2017-06-13,2017
3355,DA,CB INFORMATION SERVICES INC,DATA ANALYST,70000.0,"NEW YORK, NY",2017-04-26,2017
229,DS,CCC INFORMATION SERVICES INC,DATA SCIENTIST,53872.0,"CHICAGO, IL",2017-02-02,2017
230,DS,CCC INFORMATION SERVICES INC,DATA SCIENTIST,53872.0,"CHICAGO, IL",2017-02-02,2017
232,DS,CCC INFORMATION SERVICES INC,DATA SCIENTIST,53872.0,"CHICAGO, IL",2017-02-15,2017
8805,DS,CCC INFORMATION SERVICES INC,DATA SCIENTIST 1,53872.0,"CHICAGO, IL",2017-02-08,2017
8883,DS,CCC INFORMATION SERVICES INC,DATA SCIENTIST 2,53872.0,"CHICAGO, IL",2017-02-10,2017
9194,DS,CCC INFORMATION SERVICES INC,DATA SCIENTIST ENGINEER 1,53872.0,"CHICAGO, IL",2017-02-15,2017
568,DE,CEB INC,DATA ENGINEER,80000.0,"CHAMPAIGN, IL",2017-02-28,2017
182,DA,CEDENT CONSULTING INC,DATA ANALYST,62000.0,"FRISCO, TX",2017-03-07,2017
4178,DS,CELECT INC,DATA SCIENTIST,110000.0,"BOSTON, MA",2017-03-17,2017
5124,DS,CELECT INC,DATA SCIENTIST,120000.0,"BOSTON, MA",2017-03-16,2017
1598,DE,CELECT INC,DATA ENGINEER,105000.0,"BERKELEY, CA",2017-03-23,2017
5687,DA,CELERITY IT LLC,DATA ANALYST,91000.0,"HENRICO, VA",2017-03-17,2017
7937,DS,CELGENE CORPORATION,SENIOR DATA SCIENTIST,125000.0,"SUMMIT, NJ",2017-03-08,2017
1552,DS,CELMATIX INC,DATA SCIENTIST,82500.0,"NEW YORK, NY",2017-02-27,2017
1553,DS,CELMATIX INC,DATA SCIENTIST,82500.0,"NEW YORK, NY",2017-02-28,2017
1766,DS,CELMATIX INC,DATA SCIENTIST,85000.0,"NEW YORK, NY",2017-02-28,2017
132,DA,CEM TECHNOLOGY INC,DATA ANALYST,59300.0,"WILMINGTON, DE",2017-02-16,2017
1434,DA,CEM TECHNOLOGY INC,DATA ANALYST,60000.0,"WILMINGTON, DE",2017-03-07,2017
2034,DA,CEM TECHNOLOGY INC,DATA ANALYST,61672.0,"WILMINGTON, DE",2017-02-15,2017
2397,DA,CEM TECHNOLOGY INC,DATA ANALYST,64500.0,"WILMINGTON, DE",2017-03-07,2017
4647,DS,CENGAGE LEARNING INC,DATA SCIENTIST,115000.0,"BOSTON, MA",2017-03-16,2017
3831,DE,CENTER FOR THE STUDY OF SERVICES,DATA ENGINEER & ANALYST,90000.0,"WASHINGTON, DC",2017-08-01,2017
3240,DE,CENTERFIELD MEDIA,SENIOR DATA ENGINEER,115000.0,"EL SEGUNDO, CA",2017-06-04,2017
3241,DE,CENTERFIELD MEDIA,SENIOR DATA ENGINEER,115000.0,"EL SEGUNDO, CA",2017-06-04,2017
2464,DS,CENTERPOINT MEDIA LLC,DATA SCIENTIST,92000.0,"NEW YORK, NY",2017-03-20,2017
328,DE,CENTERPOINT MEDIA LLC,DATA ENGINEER,72000.0,"NEW YORK, NY",2017-02-07,2017
302,DA,CENTRAL MERCHANT INC,DATA ANALYST,70000.0,"NEW YORK, NY",2017-03-23,2017
4541,DA,CENTRAPRISE CORP,DATA ANALYST,78000.0,"MINNEAPOLIS, MN",2017-04-18,2017
2882,DA,CG-VAK SOFTWARE USA INC,DATA ANALYST,66518.0,"SAN JOSE, CA",2017-03-14,2017
214,DS,CGI FEDERAL INC,DATA SCIENTIST,50700.0,"LAFAYETTE, LA",2017-03-27,2017
1776,DS,CHARLES RIVER LABORATORIES INC,DATA SCIENTIST,85000.0,"WILMINGTON, MA",2017-03-13,2017
3548,DA,CHARLES RIVER SYSTEMS INC,DATA ANALYST,71500.0,"BURLINGTON, MA",2017-02-17,2017
6613,DA,CHARLES SCHWAB AND COMPANY INC,DATA ANALYST  ARCHITECT,109366.0,"PHOENIX, AZ",2017-02-10,2017
6844,DS,CHARTBOOST INC,DATA SCIENTIST,153000.0,"SAN FRANCISCO, CA",2017-02-27,2017
2551,DA,CHARTER GLOBAL INC,DATA ANALYST,65000.0,"ATLANTA, GA",2017-03-12,2017
3146,DA,CHARTER GLOBAL INC,DATA ANALYST,69056.0,"ATLANTA, GA",2017-03-12,2017
2924,DS,CHATECK INC,DATA SCIENTIST,96000.0,"DANVILLE, PA",2017-03-14,2017
1171,DA,CHATECK INC,DATA ANALYST,57000.0,"BELLEVUE, WA",2017-09-18,2017
1057,DA,CHATTHREADS CORPORATION,DATA ANALYST,55000.0,"BROOKLINE, MA",2017-03-24,2017
10429,DA,CHATTHREADS CORPORATION,DATA ANALYTICS MANAGER,95000.0,"BROOKLINE, MA",2017-07-26,2017
2226,DA,CHEAPCARIBBEANCOM INC,DATA ANALYST,63000.0,"ADDISON, TX",2017-02-28,2017
8110,DS,CHEGG INC,SENIOR DATA SCIENTIST,135000.0,"SAN FRANCISCO, CA",2017-01-24,2017
8184,DS,CHEGG INC,SENIOR DATA SCIENTIST,140000.0,"SANTA CLARA, CA",2017-02-10,2017
8186,DS,CHEGG INC,SENIOR DATA SCIENTIST,140000.0,"SANTA CLARA, CA",2017-03-15,2017
3316,DS,CHILDREN'S HOSPITAL CORPORATION,DATA SCIENTIST,100000.0,"BOSTON, MA",2017-04-28,2017
15,DA,CHINESE CULTURE AND COMMUNITY SERVICE CENTER INC,DATA ANALYST,44740.0,"GAITHERSBURG, MD",2017-03-22,2017
2662,DS,CHOBANIAN GROUP LLC,DATA SCIENTIST,94536.0,"SAN JOSE, CA",2017-03-27,2017
2091,DA,CIGNUS SOLUTIONS LLC,DATA ANALYST,62000.0,"VERNON HILLS, IL",2017-03-24,2017
9970,DA,CINERGY TECHNOLOGY INC,SENIOR DATA ANALYST,120000.0,"HERNDON, VA",2017-10-18,2017
2816,DS,CINTRA US SERVICES LLC,DATA SCIENTIST,95000.0,"AUSTIN, TX",2017-09-05,2017
5494,DS,CIRCLE INTERNET FINANCIAL INC,DATA SCIENTIST,125000.0,"SAN FRANCISCO, CA",2017-02-20,2017
8013,DS,CIRCLE UP NETWORK INC,SENIOR DATA SCIENTIST,130000.0,"SAN FRANCISCO, CA",2017-09-29,2017
8329,DS,CIRCLE UP NETWORK INC,SENIOR DATA SCIENTIST,150000.0,"SAN FRANCISCO, CA",2017-10-25,2017
6167,DS,CISCO SYSTEMS INC,DATA SCIENTIST,135387.0,"SAN JOSE, CA",2017-03-15,2017
6168,DS,CISCO SYSTEMS INC,DATA SCIENTIST,135387.0,"SAN JOSE, CA",2017-05-19,2017
4569,DA,CISCO SYSTEMS INC,DATA ANALYST,78395.0,"EULESS, TX",2017-02-17,2017
2366,DE,CISCO SYSTEMS INC,DATA ENGINEER,134971.0,"PALO ALTO, CA",2017-03-07,2017
2368,DE,CISCO SYSTEMS INC,DATA ENGINEER,134971.0,"SAN JOSE, CA",2017-06-23,2017
7325,DS,CITADEL LLC,DATA SCIENTIST,210000.0,"CHICAGO, IL",2017-02-22,2017
2530,DE,CITADEL LLC,DATA ENGINEER,140000.0,"CHICAGO, IL",2017-08-04,2017
1788,DS,CITILABS INC,DATA SCIENTIST,85000.0,"SACRAMENTO, CA",2017-04-03,2017
1251,ML,CITIZENNET INC,MACHINE LEARNING ENGINEER,137500.0,"CULVER CITY, CA",2017-06-01,2017
573,DE,CITRINE INFORMATICS INC,DATA ENGINEER,80000.0,"REDWOOD CITY, CA",2017-03-20,2017
575,DE,CITRINE INFORMATICS INC,DATA ENGINEER,80000.0,"REDWOOD CITY, CA",2017-03-20,2017
8763,DS,CIVIS ANALYTICS INC,DATA SCIENTIST - NATURAL LANGUAGE PROCESSING,87000.0,"CHICAGO, IL",2017-03-15,2017
2211,DS,CIVITAS LEARNING INC,DATA SCIENTIST,90000.0,"AUSTIN, TX",2017-11-02,2017
594,DA,CJ AMERICA INC,DATA ANALYST,37149.0,"LOS ANGELES, CA",2017-03-15,2017
1906,DS,CKM ADVISORS LLC,DATA SCIENTIST,86466.0,"NEW YORK, NY",2017-03-09,2017
1907,DS,CKM ADVISORS LLC,DATA SCIENTIST,86466.0,"NEW YORK, NY",2017-03-09,2017
10258,DS,CKM ADVISORS LLC,DATA SCIENCE DIRECTOR,115000.0,"NEW YORK, NY",2017-03-10,2017
5373,DS,CLARI INC,DATA SCIENTIST,124342.0,"SUNNYVALE, CA",2017-02-10,2017
4642,DA,CLARIONT INC,DATA ANALYST,79500.0,"PHILADELPHIA, PA",2017-12-27,2017
4643,DA,CLARIONT INC,DATA ANALYST,79500.0,"PHILADELPHIA, PA",2017-12-27,2017
